Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr26742_4_n15000000_trimmed_1.fastq.gz	EBC_082.15.fa	0.142	0.3782	98.66	1.047	98.58-98.74	1.047	1.01-1.09	1	1.808	8741/20483	97.29	168	EBC_082.15_EBC_082_scaffold_602	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1235	0.1398	95.66	0.911	95.43-95.91	0.911	0.80-1.00	1	1.651	1328/8642	94.14	2189	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MAG_116.fa	0.1192	0.0767	97.38	0.879	97.09-97.64	0.879	0.80-1.01	1	1.605	1221/4679	95.76	659	MAG_116_0	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.037	0.0961	99.09	0.273	98.81-99.36	0.273	0.25-0.29	1	1.189	3579/19857	94.62	0	SAMC044639_k141_719	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0358	0.0906	95.92	0.264	95.45-96.34	0.264	0.23-0.30	1	1.228	1239/19352	91.52	496	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.0287	0.0506	99.06	0.212	98.61-99.40	0.212	0.19-0.24	1	1.129	1935/13589	93.91	15	EBC_095.37_EBC_095_scaffold_66	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0278	0.0324	96.77	0.205	96.04-97.46	0.205	0.16-0.26	1	1.318	636/8865	91.85	199	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0261	0.0636	97.03	0.192	96.57-97.46	0.192	0.16-0.22	1	1.181	1278/18586	91.73	265	AF73_k141_59	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MAG_107.fa	0.0115	0.0083	98.11	0.085	96.53-100.53	0.085	0.04-0.14	1	1.036	247/5466	90.49	1	MAG_107_0	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.01	0.017	95.32	0.074	93.63-97.33	0.074	0.04-0.11	1	1.165	218/12895	87.67	10	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.005	0.0103	99.69	0.037	98.21-101.45	0.037	0.02-0.05	1	1.074	514/15633	89.57	87	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_4_n15000000
zr26742_4_n15000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0037	0.008	97.9	0.028	94.96-98.23	0.028	0.03-0.07	1	1.102	225/15952	87.16	77	AF15_k141_25	zr26742_4_n15000000
zr26742_1_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	66.9726	65.7353	97.1	322.0	NA-NA	HIGH	NA-NA	322	297.725	7779/19352	97.1	243	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MAG_19.fa	22.8788	26.3602	99.52	110.0	NA-NA	HIGH	NA-NA	110	111.439	19727/22889	99.52	0	MAG_19_0	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	6.0317	4.9892	99.48	29.0	NA-NA	HIGH	NA-NA	29	27.897	13582/15952	99.48	7	AF15_k141_25	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.2521	0.6608	99.31	6.02	NA-NA	HIGH	NA-NA	5	6.02	8358/10372	99.31	16	TGS12-29_k141_701	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.1496	0.7243	97.85	5.527	NA-NA	HIGH	NA-NA	5	5.527	6240/12230	97.85	3097	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	P.1_bin.1.fa	1.0064	0.9981	96.49	4.839	NA-NA	HIGH	NA-NA	5	4.839	6451/19536	96.49	214	P.1_bin.1_k77_21174	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.2802	0.2247	98.5	1.347	98.42-98.57	1.347	1.28-1.40	2	1.81	7326/15633	97.58	28	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.192	0.1255	99.75	0.923	99.67-99.86	0.923	0.88-0.96	1	1.579	7095/12698	98.14	0	SRS6115053_k141_3360	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MAG_312.fa	0.1121	0.0851	98.23	0.539	98.02-98.41	0.539	0.50-0.58	1	1.294	3603/15037	95.5	0	MAG_312_0	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0786	0.0693	98.37	0.378	98.16-98.60	0.378	0.35-0.40	1	1.231	3325/17572	94.77	2	NODE_1_length_695767_cov_46.0000_ID_85857	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0159	0.0069	96.43	0.077	94.57-98.55	0.077	0.03-0.13	1	1.138	224/8371	88.98	33	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	MAG_45.fa	0.0154	0.0086	97.84	0.074	96.32-99.53	0.074	0.04-0.12	1	1.023	398/10848	89.89	122	MAG_45_0	zr26742_1_n25000000
zr26742_1_n25000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0145	0.012	99.22	0.07	98.12-100.30	0.070	0.05-0.10	1	1.029	835/15718	90.97	0	SRS6115053_k141_44	zr26742_1_n25000000
zr26742_2_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	77.9598	76.1598	99.58	815.0	NA-NA	HIGH	NA-NA	815	778.964	6595/7507	99.58	0	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	14.0615	11.8512	97.95	147.0	NA-NA	HIGH	NA-NA	147	138.718	3453/6553	97.95	1714	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	1.8175	1.2941	99.33	19.0	NA-NA	HIGH	NA-NA	19	18.293	4569/5623	99.33	2	AF66_k141_253	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	1.4348	1.5513	97.84	15.0	NA-NA	HIGH	NA-NA	15	14.345	4198/8251	97.84	92	ERS3967691_k141_96	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	EBC_082.15.fa	1.105	2.8832	99.23	11.552	NA-NA	HIGH	NA-NA	11	11.552	16137/20483	99.23	27	EBC_082.15_EBC_082_scaffold_602	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MAG_501.fa	0.7946	1.0086	99.19	8.307	NA-NA	HIGH	NA-NA	8	8.307	7552/9710	99.19	54	MAG_501_0	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.7015	1.2106	99.67	7.333	NA-NA	HIGH	NA-NA	7	7.333	12281/13589	99.67	0	EBC_095.37_EBC_095_scaffold_66	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MAG_183.fa	0.5764	1.4421	98.99	6.026	NA-NA	HIGH	NA-NA	6	6.026	14087/19273	98.99	188	MAG_183_0	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.3175	0.8076	99.2	3.319	NA-NA	HIGH	NA-NA	3	3.319	15493/19857	99.2	61	SAMC044639_k141_719	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.3015	0.3053	97.87	3.152	NA-NA	HIGH	NA-NA	3	3.152	4020/7829	97.87	46	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MAG_107.fa	0.1647	0.1164	98.83	1.722	98.72-98.95	1.722	1.58-1.85	2	2.862	3122/5466	98.21	9	MAG_107_0	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.1529	0.1646	99.14	1.599	99.04-99.21	1.599	1.51-1.69	2	2.147	4891/8010	98.42	2	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.1278	0.3057	98.75	1.336	98.68-98.83	1.336	1.28-1.38	2	1.907	9355/18586	97.81	370	AF73_k141_59	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.1145	0.2391	95.81	1.197	95.65-95.93	1.197	1.11-1.31	2	2.4	2952/15952	94.7	707	AF15_k141_25	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0747	0.1851	96.56	0.781	96.39-96.72	0.781	0.72-0.83	1	1.488	3622/19352	94.74	809	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.069	0.1595	96.8	0.722	96.60-96.99	0.722	0.66-0.77	1	1.46	3488/18296	94.79	433	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0366	0.036	99.34	0.383	99.05-99.68	0.383	0.34-0.42	1	1.248	2027/7783	95.75	26	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.0364	0.0404	96.22	0.38	95.77-96.67	0.380	0.32-0.45	1	1.222	848/8642	92.78	677	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0233	0.0256	98.94	0.244	98.46-99.37	0.244	0.21-0.28	1	1.184	1307/8371	94.19	0	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0211	0.0241	98.57	0.221	98.03-99.02	0.221	0.19-0.25	1	1.168	1170/8865	93.68	93	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MAG_45.fa	0.0193	0.0274	96.76	0.202	96.08-97.25	0.202	0.16-0.25	1	1.103	716/10848	91.61	28	MAG_45_0	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0171	0.0345	98.36	0.178	97.90-98.71	0.178	0.16-0.21	1	1.191	1553/15633	92.82	191	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.0154	0.0314	95.21	0.161	94.33-95.92	0.161	0.13-0.21	1	1.099	515/15803	89.54	7	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0146	0.0218	98.72	0.152	98.16-99.25	0.152	0.12-0.18	1	1.109	1114/11722	92.69	1	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0111	0.0315	97.94	0.116	97.24-98.56	0.116	0.09-0.14	1	1.053	1260/21872	91.2	3	NODE_1_length_400287_cov_21.9997_ID_32608	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.011	0.0104	98.11	0.115	96.86-99.13	0.115	0.08-0.17	1	1.058	449/7379	91.37	67	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2502__bin.5.fa	0.0095	0.0157	95.23	0.1	93.93-96.60	0.100	0.06-0.16	1	1.108	260/12499	88.26	93	P2502_k141_338	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0059	0.0098	97.74	0.062	96.33-99.70	0.062	0.03-0.09	1	1.147	400/12895	89.4	16	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_2_n20000000
zr26742_2_n20000000_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0047	0.0073	97.83	0.049	95.85-100.25	0.049	0.02-0.09	1	1.135	297/12165	88.71	17	P2235_73323_k141_1719	zr26742_2_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.13.fa	35.0383	23.4032	99.3	261.0	NA-NA	HIGH	NA-NA	261	266.198	6028/7501	99.3	31	AF68_k141_238	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	17.0493	20.2273	99.41	127.0	NA-NA	HIGH	NA-NA	127	123.155	11317/13589	99.41	2	NODE_1_length_274429_cov_22.9992_ID_7781	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	16.1096	11.402	99.04	120.0	NA-NA	HIGH	NA-NA	120	97.828	5898/7955	99.04	4	SRS6115052_k141_129	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	13.6931	23.3207	96.9	102.0	NA-NA	HIGH	NA-NA	102	98.854	7279/19352	96.9	246	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	5.1014	3.4472	99.82	38.0	NA-NA	HIGH	NA-NA	38	38.252	7356/7783	99.82	0	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	3.0877	3.5023	99.88	23.0	NA-NA	HIGH	NA-NA	23	23.218	12233/12698	99.88	0	SRS6115053_k141_3360	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MAG_19.fa	2.9534	5.9044	99.39	22.0	NA-NA	HIGH	NA-NA	22	21.317	18926/22889	99.39	0	MAG_19_0	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.7208	1.5757	99.36	12.818	NA-NA	HIGH	NA-NA	12	12.818	8505/10372	99.36	17	TGS12-29_k141_701	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	EBC_134.5.fa	1.2764	3.0258	98.92	9.508	NA-NA	HIGH	NA-NA	9	9.508	18815/26324	98.92	1	EBC_134.5_EBC_134_scaffold_561	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.9286	1.0152	97.86	6.917	NA-NA	HIGH	NA-NA	6	6.917	6254/12230	97.86	3131	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.7817	0.6921	98.01	5.823	NA-NA	HIGH	NA-NA	6	5.823	5444/10141	98.01	136	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.691	0.6203	95.83	5.147	NA-NA	HIGH	NA-NA	4	5.147	2631/9849	95.83	4140	AF66_k141_123	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	P.1_bin.1.fa	0.4367	0.7514	96.43	3.253	NA-NA	HIGH	NA-NA	3	3.253	6330/19536	96.43	209	P.1_bin.1_k77_21174	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.4319	0.2783	98.35	3.217	NA-NA	HIGH	NA-NA	3	3.217	4370/7322	98.35	15	NODE_2_length_148631_cov_25.9785_ID_15265	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.1831	0.2628	99.37	1.364	99.31-99.43	1.364	1.32-1.42	2	1.971	9768/15952	98.43	12	AF15_k141_25	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.16	0.1969	97.32	1.192	97.21-97.42	1.192	1.11-1.26	1	1.753	4205/13994	96.2	2	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF89__bin.7.fa	0.0775	0.1186	95.48	0.578	95.20-95.73	0.578	0.52-0.64	1	1.143	2068/17149	93.4	993	AF89_k141_40	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0701	0.0975	98.62	0.522	98.41-98.82	0.522	0.48-0.55	1	1.29	4158/15633	95.82	27	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0675	0.033	98.69	0.503	98.35-99.02	0.503	0.44-0.56	1	1.218	1530/5623	95.89	37	AF66_k141_253	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MAG_45.fa	0.0482	0.0471	98.66	0.359	98.38-98.98	0.359	0.32-0.40	1	1.199	2166/10848	94.94	212	MAG_45_0	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0445	0.027	98.97	0.331	98.57-99.47	0.331	0.28-0.38	1	1.196	1398/6826	95.01	26	NODE_3_length_161229_cov_37.0000_ID_62026	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0204	0.0151	98.52	0.152	97.79-99.30	0.152	0.11-0.19	1	1.087	734/8251	92.49	18	ERS3967691_k141_96	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0119	0.0171	96.84	0.089	95.56-97.88	0.089	0.06-0.13	1	1.038	496/15718	89.45	0	SRS6115053_k141_44	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0091	0.0085	99.8	0.067	98.72-100.69	0.067	0.05-0.10	1	1.043	655/10617	91.41	0	SRS5653333_k141_170	zr26742_3_n20000000
zr26742_3_n20000000_trimmed_1.fastq.gz	MAG_312.fa	0.0078	0.0103	98.26	0.058	96.67-99.58	0.058	0.04-0.10	1	1.026	495/15037	89.57	0	MAG_312_0	zr26742_3_n20000000
zr26742_2_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	77.6393	75.9307	99.6	963.0	NA-NA	HIGH	NA-NA	963	916.266	6620/7507	99.6	0	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	14.2702	12.0404	98.0	177.0	NA-NA	HIGH	NA-NA	177	163.618	3507/6553	98.0	1715	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	1.8543	1.3218	99.36	23.0	NA-NA	HIGH	NA-NA	23	21.818	4605/5623	99.36	0	AF66_k141_253	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	1.4512	1.5707	97.88	18.0	NA-NA	HIGH	NA-NA	18	17.138	4253/8251	97.88	92	ERS3967691_k141_96	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	EBC_082.15.fa	1.0978	2.8675	99.29	13.617	NA-NA	HIGH	NA-NA	13	13.617	16433/20483	99.29	55	EBC_082.15_EBC_082_scaffold_602	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MAG_501.fa	0.7842	0.9964	99.2	9.727	NA-NA	HIGH	NA-NA	9	9.727	7569/9710	99.2	54	MAG_501_0	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.7108	1.228	99.7	8.816	NA-NA	HIGH	NA-NA	9	8.816	12387/13589	99.7	0	EBC_095.37_EBC_095_scaffold_66	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MAG_183.fa	0.5797	1.4518	99.04	7.19	NA-NA	HIGH	NA-NA	7	7.19	14280/19273	99.04	188	MAG_183_0	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.3127	0.7963	99.33	3.879	NA-NA	HIGH	NA-NA	3	3.879	16129/19857	99.33	32	SAMC044639_k141_719	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.2959	0.2999	97.95	3.67	NA-NA	HIGH	NA-NA	3	3.67	4124/7829	97.95	49	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MAG_107.fa	0.2662	0.1883	98.35	3.302	NA-NA	HIGH	NA-NA	3	3.302	3260/5466	98.35	15	MAG_107_0	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.147	0.1584	99.2	1.824	99.11-99.27	1.824	1.72-1.94	2	2.431	5236/8010	98.64	2	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.1301	0.3114	98.74	1.613	98.68-98.79	1.613	1.55-1.69	2	2.123	10126/18586	98.06	374	AF73_k141_59	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0937	0.1958	96.09	1.162	95.95-96.21	1.162	1.08-1.28	2	2.661	3185/15952	94.94	732	AF15_k141_25	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0796	0.1975	96.45	0.988	96.30-96.57	0.988	0.93-1.05	1	1.605	4040/19352	95.07	831	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0714	0.1652	96.77	0.886	96.62-96.90	0.886	0.83-0.94	1	1.544	3944/18296	95.17	440	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MAG_116.fa	0.0393	0.0248	96.6	0.487	96.17-97.20	0.487	0.40-0.57	1	1.3	633/4679	93.75	334	MAG_116_0	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0375	0.0369	99.31	0.466	99.07-99.53	0.466	0.42-0.50	1	1.302	2347/7783	96.21	28	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0232	0.0255	98.93	0.288	98.40-99.37	0.288	0.25-0.34	1	1.214	1506/8371	94.62	0	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0207	0.0237	98.68	0.257	98.22-99.04	0.257	0.22-0.30	1	1.188	1378/8865	94.17	95	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MAG_45.fa	0.0195	0.0277	96.77	0.242	96.16-97.24	0.242	0.20-0.29	1	1.13	844/10848	92.09	29	MAG_45_0	zr26742_2_n25000000
